dialogue_id,clip_id,role,text,label_2,label_1,mode,id
1097,11,咨询人,我只想要一个明确的答案，你们是否能够提供一个满意的解决方案？,negative,3,train,1097_11
1097,13,咨询人,好吧，我现在还是有点担心，不知道你们会不会像以前一样拖延处理。,negative,4,train,1097_13
1097,15,咨询人,听你这么说，我稍微认可了一些，但是我还是希望能够尽快得到解决。,positive,6,train,1097_15
1098,1,咨询人,我的社保信息被错误录入了，已经多次联系客服，但问题依然没有解决，我现在非常生气！,negative,3,test,1098_1
1098,3,咨询人,你们就只会道歉？我已经多次跟你们反映了问题，可是问题迟迟没有得到解决，我真的很失望啊！,negative,0,train,1098_3
1098,5,咨询人,我现在非常着急，这个问题已经拖延了很长时间，我需要一个负责任的回答。,negative,1,valid,1098_5
1098,7,咨询人,你们总是说尽快，然而这个问题已经拖延了好久，越来越让人失望了！,negative,2,train,1098_7
1098,9,咨询人,那你们什么时候才能够解决呢？我已经等得很久了！,negative,3,valid,1098_9
1098,11,咨询人,好吧，听你这么说，我稍微有点担心，怕你们又会一拖再拖。,negative,4,valid,1098_11
1098,13,咨询人,那好吧，听你这么说，我稍微认可了一些，但是问题还是没有解决，希望你们能够尽快处理。,positive,6,train,1098_13
1099,1,咨询人,我的社保缴费记录总是显示错误，已经多次联系客服，可是问题一直没有解决，我现在非常生气！,negative,3,test,1099_1
1099,3,咨询人,你们就只会说抱歉吗？我已经等了这么久，还是没有得到解决，太失望了！,negative,0,train,1099_3
1099,5,咨询人,我现在非常着急，这个问题已经影响到我的正常生活了，希望你们能够重视起来！,negative,1,test,1099_5
1099,7,咨询人,可是这个问题已经拖延了很久，为什么不能立刻解决呢？我真的很失望！,negative,2,train,1099_7
1099,9,咨询人,我现在非常生气，这个问题已经困扰我很久了，你们总是拖延，没有解决措施吗？,negative,3,train,1099_9
1099,11,咨询人,好吧，虽然我对你们的能力有所怀疑，但是还是希望你们能够快点解决问题。,positive,5,valid,1099_11
1099,13,咨询人,好吧，我现在稍微平静了一些，希望你们真的能够解决问题。,positive,5,train,1099_13
1100,1,咨询人,我在社保网站上无法查询到我的账户信息，已经尝试多次了，你们这个系统太糟糕了，我现在非常生气！,negative,3,train,1100_1
1100,3,咨询人,你们就会说抱歉吗？这个问题已经困扰我很久了，怎么还没有解决方案？,negative,0,valid,1100_3
1100,5,咨询人,我现在非常着急，这个问题影响到了我的正常生活，你们不能再拖延了！,negative,1,test,1100_5
1100,7,咨询人,可是我已经等了很久了，这个问题还是没有解决，让我感到非常失望！,negative,2,train,1100_7
1100,9,咨询人,我现在非常生气，这个问题一直困扰我，你们的态度太差了！,negative,3,valid,1100_9
1100,11,咨询人,好吧，我现在稍微平静了一些，希望你们能够尽快解决问题。,positive,5,valid,1100_11
1101,1,咨询人,我的社保卡丢了，我现在需要紧急注销并重新办理，你们能帮我吗？,negative,3,train,1101_1
1101,3,咨询人,我现在非常着急，因为我需要社保卡才能进行其他业务操作，你们一定要加快速度！,negative,1,train,1101_3
1101,5,咨询人,好吧，我现在稍微平静了一些，希望你们能够尽快办理，不要再出现任何问题！,positive,5,valid,1101_5
1101,7,咨询人,好的，谢谢你们，我已经提交申请了，现在还需要做些什么吗？,positive,6,valid,1101_7
1101,9,咨询人,那我需要准备什么文件，或者需要去哪里办理手续吗？,negative,4,test,1101_9
1101,11,咨询人,好的，我知道了。请务必尽快办理完成，谢谢！,positive,6,train,1101_11
1102,1,咨询人,我已经向社保局提交了报销申请，但是却被告知我的社保卡出现了问题，这是怎么回事？,negative,3,train,1102_1
1102,3,咨询人,我现在急需这个报销款项，你们不能再拖延时间了！,negative,3,valid,1102_3
1102,5,咨询人,好吧，但是我需要知道大致的处理时间，不能再出现任何差错！,negative,1,valid,1102_5
1102,7,咨询人,好的，那请务必要尽快解决问题，我非常担心会影响我的报销进度。,negative,4,valid,1102_7
1102,9,咨询人,那好吧，希望能够尽快处理完成，非常感谢你们的帮助。,positive,6,valid,1102_9
1102,11,咨询人,好的，我已经知道了，谢谢你们。,positive,5,valid,1102_11
1103,1,咨询人,我的社保账户一直无法登录，我需要马上解决这个问题！,negative,3,train,1103_1
1103,3,咨询人,我的账号是xxxxxxx，身份证号是xxxxxxxxxxxxx，你们现在就能马上解决吗？,negative,1,train,1103_3
1103,5,咨询人,我已经等了很长时间了，你们也说过要尽快解决，现在还没有任何消息，我非常失望和担心！,negative,2,train,1103_5
1103,7,咨询人,好吧，那你们真的能尽快解决吗？我需要知道具体的处理方案。,negative,1,train,1103_7
1103,9,咨询人,好的，我希望你们真的可以尽快帮我解决这个问题。,positive,5,valid,1103_9
1103,11,咨询人,好的，那我就等你们的好消息了。,positive,5,valid,1103_11
1104,1,咨询人,我一直没有收到上个月的社保缴费记录，你们怎么能这么不负责任！,negative,3,train,1104_1
1104,3,咨询人,我之前已经提供过资料了，你们难道没有留存吗？这简直是在浪费我的时间！,negative,3,train,1104_3
1104,5,咨询人,好吧，我的账户是xxxxxxx，身份证号是xxxxxxxxxxxxx，你们现在就去查一下吧！,negative,1,train,1104_5
1104,7,咨询人,你们怎么拖这么久，上一个客服还说马上处理，现在还没有任何消息！,negative,3,train,1104_7
1104,9,咨询人,好吧，那你们到底能不能解决这个问题，我真的已经很生气了！,negative,3,train,1104_9
1104,11,咨询人,好吧，你们赶紧给我解决，我真的很生气！,negative,3,valid,1104_11
1104,13,咨询人,好的，那就请你们赶紧解决问题吧。,positive,5,train,1104_13
1105,1,咨询人,我已经提交了社保缴费的材料，你们怎么还不进行处理，这简直是在拖延时间！,negative,3,train,1105_1
1105,3,咨询人,我已经提供过资料了，怎么还需要提供一遍？你们到底在干什么？,negative,3,train,1105_3
1105,5,咨询人,等多久？我已经等了两周了，还没有任何进展！,negative,3,train,1105_5
1105,7,咨询人,这可不是解决问题的方法，我需要一个明确的时间表！,negative,3,train,1105_7
1105,9,咨询人,好吧，我只能相信你们会处理好，但是我真的很担心！,negative,4,train,1105_9
1105,11,咨询人,好的，谢谢你们的回复，我希望能尽快得到处理结果。,positive,6,train,1105_11
1106,1,咨询人,我已经交了社保费用，但是现在我的医疗报销还没有到账，这有什么问题吗？,negative,3,test,1106_1
1106,3,咨询人,我已经等了好久了，你们的回复真的很不及时！,negative,3,valid,1106_3
1106,5,咨询人,可是我现在需要报销的费用已经很紧急了，我该怎么办？,negative,1,valid,1106_5
1106,7,咨询人,好吧，我只能相信你们能够处理好了，但是我真的很失望！,negative,2,valid,1106_7
1106,9,咨询人,我希望你们能够尽快处理完我的报销问题，否则我将会投诉到更高的部门！,negative,3,train,1106_9
1106,11,咨询人,好的，我希望你们能够认真对待我的问题，不要让我失望！,positive,5,valid,1106_11
1107,1,咨询人,我已经交了社保费用，但是我还没有收到社保卡，这是什么问题？,negative,3,train,1107_1
1107,3,咨询人,我已经等了好几天了，你们到底什么时候才能解决这个问题啊！,negative,3,train,1107_3
1107,5,咨询人,那我该怎么办呢？我现在有急用社保卡的情况，你们怎么才能理解呢？,negative,3,valid,1107_5
1107,7,咨询人,你们真的很不负责任，我要向领导反映这件事情！,negative,3,train,1107_7
1107,9,咨询人,我希望你们能够尽快处理好这件事情，不要再让我等下去了！,negative,1,train,1107_9
1107,11,咨询人,好吧，我希望你们能够认真对待我的问题，尽快解决！,positive,5,valid,1107_11
1108,1,咨询人,我一直在缴纳社保费用，但是这次被退回来了，你们到底在干嘛？,negative,3,valid,1108_1
1108,3,咨询人,你们到底还要让我等多久？我需要缴纳社保，这个问题不能拖！,negative,3,train,1108_3
1108,5,咨询人,我真的很不明白，我缴纳社保这么多年了，为什么现在却被拒绝了呢？,negative,3,train,1108_5
1108,7,咨询人,我对你们的服务非常失望，这次的处理已经让我非常沮丧了！,negative,2,train,1108_7
1108,9,咨询人,我很着急，如果今天还处理不了，我要投诉你们的服务！,negative,1,valid,1108_9
1108,11,咨询人,好吧，我希望你们能够尽快解决这个问题，不要再让我等下去了！,positive,5,test,1108_11
1109,1,咨询人,我缴了社保费，但是账户里一直没有反应，我想知道发生了什么事情！,negative,3,valid,1109_1
1109,3,咨询人,你们公司的服务真的太烂了，这样搞得话，社保怎么能保障居民的权益呢？！,negative,3,train,1109_3
1109,5,咨询人,你们是不是故意拖延处理我的社保问题啊！我非常生气！,negative,3,test,1109_5
1109,7,咨询人,我真的很着急，需要尽快解决这个问题，不然我不知道该怎么办！,negative,1,test,1109_7
1109,9,咨询人,我现在已经非常失望了，看来你们公司的社保服务还有很多问题要改进。,negative,2,train,1109_9
1109,11,咨询人,我现在非常担心我的社保问题，希望你们能够尽快处理！,negative,4,train,1109_11
1109,13,咨询人,好吧，如果你们能够尽快解决这个问题，我会认可你们的服务的。,positive,5,test,1109_13
1110,1,咨询人,我已经打了三天电话，你们的客服一直没有给我一个满意的答复，我非常生气！,negative,3,test,1110_1
1110,3,咨询人,我根本没有时间再等待了，我着急得要命！,negative,1,train,1110_3
1110,5,咨询人,我现在已经不知道该怎么办了，你们的服务让我非常失望。,negative,2,valid,1110_5
1110,7,咨询人,我不相信你们能够解决我的问题，我觉得你们的服务根本没有用！,negative,0,train,1110_7
1110,9,咨询人,你们公司的社保真的太差劲了，我非常生气！,negative,3,train,1110_9
1110,11,咨询人,我现在真的非常担心我的社保问题，不知道会不会有什么风险。,negative,4,train,1110_11
1110,13,咨询人,好吧，如果你们能够尽快解决我的问题，我会认可你们的服务的。,positive,5,train,1110_13
1111,1,咨询人,我刚收到你们公司开具的发票，可是金额明显有误！,negative,3,train,1111_1
1111,3,咨询人,这是发票号码，金额应该是1000元，可是实际上开成了2000元！,negative,3,train,1111_3
1111,5,咨询人,你们公司怎么总是这么不靠谱？我需要马上退回这个发票！,negative,3,test,1111_5
1111,7,咨询人,我等不起！我需要现在就有一个解决方案！,negative,1,train,1111_7
1111,9,咨询人,我不能再等了！我要找你们公司的经理投诉！,negative,3,valid,1111_9
1112,1,咨询人,你们公司开具的发票上填错了我的地址！我现在非常生气！,negative,3,train,1112_1
1112,3,咨询人,那我现在怎么办？我要用这张发票！,negative,3,test,1112_3
1112,5,咨询人,这样耽误了我的事情，我觉得你们公司太不靠谱了！,negative,3,train,1112_5
1112,7,咨询人,我不能再耽误时间了，我要催促你们尽快处理！,negative,1,train,1112_7
